sale_id,outlet_id,product_id,product_name,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,is_prescription,sale_date,created_at
SAL-0009582,OUT-0246,PRD-023,Mefenamic Acid 500mg,obat_keras,1,9521.0,476.0,9045.0,qris,true,2024-11-26,2024-11-26 21:16:00
SAL-0009583,OUT-0226,PRD-020,Antasida Doen Tab,obat_bebas,1,4315.0,432.0,3883.0,debit,false,2024-08-24,2024-08-24 17:04:00
SAL-0009584,OUT-0029,PRD-002,Amoxicillin 500mg,antibiotik,2,25330.0,0.0,50660.0,bpjs,true,2024-08-27,2024-08-27 20:06:00
SAL-0009585,OUT-0209,PRD-004,Loratadine 10mg,obat_bebas_terbatas,5,11562.0,2890.0,54920.0,qris,false,2024-07-28,2024-07-28 12:57:00
SAL-0009586,OUT-0230,PRD-002,Amoxicillin 500mg,antibiotik,5,24807.0,0.0,124035.0,kredit,true,2025-05-13,2025-05-13 13:49:00
SAL-0009587,OUT-0011,PRD-016,Insulin Glargine,obat_keras,6,357687.0,214612.0,1931510.0,qris,true,2025-11-04,2025-11-04 08:18:00
SAL-0009588,OUT-0287,PRD-016,Insulin Glargine,obat_keras,20,374290.0,374290.0,7111510.0,tunai,true,2026-01-01,2026-01-01 20:40:00
SAL-0009589,OUT-0114,PRD-018,Captopril 25mg,obat_keras,2,6279.0,628.0,11930.0,qris,true,2025-07-07,2025-07-07 09:37:00
SAL-0009590,OUT-0053,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,9177.0,0.0,9177.0,tunai,false,2024-11-29,2024-11-29 17:53:00
SAL-0009591,OUT-0173,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,10782.0,1617.0,9165.0,tunai,false,2025-11-18,2025-11-18 15:37:00
SAL-0009592,OUT-0267,PRD-022,Betadine 30ml,obat_bebas,4,18189.0,3638.0,69118.0,tunai,false,2025-09-02,2025-09-02 12:33:00
SAL-0009593,OUT-0054,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,3,9240.0,0.0,27720.0,qris,false,2024-12-29,2024-12-29 19:54:00
SAL-0009594,OUT-0165,PRD-021,ORS Oralit Sachet,obat_bebas,3,2788.0,0.0,8364.0,debit,false,2024-12-04,2024-12-04 11:01:00
SAL-0009595,OUT-0182,PRD-005,Simvastatin 20mg,obat_keras,1,37141.0,3714.0,33427.0,tunai,true,2024-03-28,2024-03-28 14:47:00
SAL-0009596,OUT-0241,PRD-012,Multivitamin Family,suplemen,5,79756.0,19939.0,378841.0,kredit,false,2025-09-30,2025-09-30 12:01:00
SAL-0009597,OUT-0118,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,4,11285.0,4514.0,40626.0,tunai,false,2024-05-22,2024-05-22 17:34:00
SAL-0009598,OUT-0053,PRD-014,Ranitidine 150mg,obat_keras,5,15015.0,11261.0,63814.0,qris,true,2024-08-11,2024-08-11 14:10:00
SAL-0009599,OUT-0071,PRD-001,Paracetamol 500mg,obat_bebas,3,4619.0,693.0,13164.0,tunai,false,2025-09-21,2025-09-21 12:30:00
SAL-0009600,OUT-0075,PRD-019,Glibenclamide 5mg,obat_keras,1,6574.0,0.0,6574.0,tunai,true,2024-06-26,2024-06-26 16:48:00
SAL-0009601,OUT-0116,PRD-014,Ranitidine 150mg,obat_keras,1,15477.0,1548.0,13929.0,tunai,true,2024-03-23,2024-03-23 15:09:00
SAL-0009602,OUT-0233,PRD-001,Paracetamol 500mg,obat_bebas,2,5350.0,0.0,10700.0,tunai,false,2024-05-11,2024-05-11 08:19:00
SAL-0009603,OUT-0155,PRD-003,Omeprazole 20mg,obat_keras,2,17518.0,0.0,35036.0,kredit,true,2025-10-26,2025-10-26 20:30:00
SAL-0009604,OUT-0092,PRD-016,Insulin Glargine,obat_keras,2,360045.0,36004.0,684086.0,debit,true,2024-10-27,2024-10-27 17:17:00
SAL-0009605,OUT-0032,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,15498.0,4649.0,26347.0,qris,false,2024-06-27,2024-06-27 14:27:00
SAL-0009606,OUT-0107,PRD-025,OBH Combi Batuk Pilek,obat_bebas,3,17813.0,2672.0,50767.0,tunai,false,2026-02-12,2026-02-12 19:41:00
SAL-0009607,OUT-0225,PRD-015,Salbutamol Inhaler,obat_keras,2,91229.0,0.0,182458.0,qris,true,2026-01-20,2026-01-20 20:10:00
SAL-0009608,OUT-0106,PRD-019,Glibenclamide 5mg,obat_keras,3,6823.0,0.0,20469.0,tunai,true,2024-11-01,2024-11-01 11:22:00
SAL-0009609,OUT-0221,PRD-007,Amlodipine 10mg,obat_keras,2,21191.0,0.0,42382.0,qris,true,2025-12-06,2025-12-06 14:30:00
SAL-0009610,OUT-0146,PRD-014,Ranitidine 150mg,obat_keras,3,15544.0,0.0,46632.0,bpjs,true,2025-01-01,2025-01-01 17:54:00
SAL-0009611,OUT-0181,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,11350.0,0.0,11350.0,qris,false,2025-04-23,2025-04-23 12:06:00
SAL-0009612,OUT-0205,PRD-010,Vitamin C 1000mg,suplemen,2,46838.0,0.0,93676.0,debit,false,2024-08-11,2024-08-11 12:43:00
SAL-0009613,OUT-0175,PRD-023,Mefenamic Acid 500mg,obat_keras,1,8927.0,0.0,8927.0,qris,true,2024-07-01,2024-07-01 12:12:00
SAL-0009614,OUT-0155,PRD-005,Simvastatin 20mg,obat_keras,5,36498.0,0.0,182490.0,qris,true,2024-03-10,2024-03-10 17:29:00
SAL-0009615,OUT-0097,PRD-002,Amoxicillin 500mg,antibiotik,1,24388.0,0.0,24388.0,qris,true,2024-03-21,2024-03-21 19:26:00
SAL-0009616,OUT-0011,PRD-015,Salbutamol Inhaler,obat_keras,1,93055.0,0.0,93055.0,qris,true,2025-01-31,2025-01-31 16:15:00
SAL-0009617,OUT-0123,PRD-017,Bisoprolol 5mg,obat_keras,3,28123.0,4218.0,80151.0,tunai,true,2025-07-30,2025-07-30 11:49:00
SAL-0009618,OUT-0118,PRD-017,Bisoprolol 5mg,obat_keras,2,26336.0,2634.0,50038.0,debit,true,2025-10-15,2025-10-15 18:05:00
SAL-0009619,OUT-0259,PRD-005,Simvastatin 20mg,obat_keras,20,33304.0,0.0,666080.0,asuransi_swasta,true,2025-07-25,2025-07-25 09:22:00
SAL-0009620,OUT-0056,PRD-007,Amlodipine 10mg,obat_keras,3,21764.0,0.0,65292.0,qris,false,2024-04-10,2024-04-10 08:01:00
SAL-0009621,OUT-0106,PRD-007,Amlodipine 10mg,obat_keras,2,23214.0,0.0,46428.0,bpjs,true,2024-01-17,2024-01-17 09:13:00
SAL-0009622,OUT-0172,PRD-012,Multivitamin Family,suplemen,3,88872.0,0.0,266616.0,qris,false,2025-06-26,2025-06-26 16:52:00
SAL-0009623,OUT-0298,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,15820.0,1582.0,30058.0,qris,false,2026-03-15,2026-03-15 19:07:00
SAL-0009624,OUT-0023,PRD-012,Multivitamin Family,suplemen,1,84504.0,4225.0,80279.0,qris,false,2024-03-20,2024-03-20 09:04:00
SAL-0009625,OUT-0009,PRD-020,Antasida Doen Tab,obat_bebas,2,4542.0,1363.0,7721.0,debit,false,2024-01-10,2024-01-10 19:49:00
SAL-0009626,OUT-0062,PRD-023,Mefenamic Acid 500mg,obat_keras,2,8919.0,0.0,17838.0,asuransi_swasta,true,2024-04-10,2024-04-10 16:43:00
SAL-0009627,OUT-0174,PRD-002,Amoxicillin 500mg,antibiotik,20,23429.0,0.0,468580.0,kredit,true,2024-10-17,2024-10-17 18:58:00
SAL-0009628,OUT-0120,PRD-007,Amlodipine 10mg,obat_keras,2,23528.0,0.0,47056.0,kredit,true,2024-02-26,2024-02-26 21:29:00
SAL-0009629,OUT-0023,PRD-011,Vitamin D3 1000IU,suplemen,1,63065.0,0.0,63065.0,bpjs,false,2026-01-17,2026-01-17 15:28:00
SAL-0009630,OUT-0048,PRD-018,Captopril 25mg,obat_keras,2,5923.0,592.0,11254.0,bpjs,true,2024-03-01,2024-03-01 15:27:00
SAL-0009631,OUT-0105,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,3,10214.0,3064.0,27578.0,debit,false,2026-01-03,2026-01-03 15:43:00
SAL-0009632,OUT-0181,PRD-012,Multivitamin Family,suplemen,2,81544.0,24463.0,138625.0,debit,false,2025-09-24,2025-09-24 21:26:00
SAL-0009633,OUT-0097,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,3,11541.0,3462.0,31161.0,qris,false,2024-05-27,2024-05-27 16:52:00
SAL-0009634,OUT-0011,PRD-010,Vitamin C 1000mg,suplemen,2,42254.0,0.0,84508.0,qris,false,2025-11-19,2025-11-19 19:58:00
SAL-0009635,OUT-0129,PRD-002,Amoxicillin 500mg,antibiotik,1,23949.0,0.0,23949.0,asuransi_swasta,true,2025-03-30,2025-03-30 08:02:00
SAL-0009636,OUT-0107,PRD-017,Bisoprolol 5mg,obat_keras,1,29648.0,0.0,29648.0,qris,true,2024-10-13,2024-10-13 20:51:00
SAL-0009637,OUT-0047,PRD-001,Paracetamol 500mg,obat_bebas,2,5381.0,1614.0,9148.0,bpjs,false,2025-05-20,2025-05-20 11:49:00
SAL-0009638,OUT-0044,PRD-015,Salbutamol Inhaler,obat_keras,2,91164.0,27349.0,154979.0,bpjs,true,2024-09-12,2024-09-12 08:59:00
SAL-0009639,OUT-0070,PRD-023,Mefenamic Acid 500mg,obat_keras,1,8786.0,0.0,8786.0,kredit,true,2025-08-14,2025-08-14 18:06:00
SAL-0009640,OUT-0150,PRD-001,Paracetamol 500mg,obat_bebas,1,4687.0,0.0,4687.0,tunai,false,2025-07-10,2025-07-10 09:24:00
SAL-0009641,OUT-0119,PRD-010,Vitamin C 1000mg,suplemen,1,45006.0,6751.0,38255.0,tunai,false,2024-05-17,2024-05-17 20:29:00
SAL-0009642,OUT-0098,PRD-011,Vitamin D3 1000IU,suplemen,3,66529.0,0.0,199587.0,asuransi_swasta,false,2024-06-25,2024-06-25 14:05:00
SAL-0009643,OUT-0188,PRD-018,Captopril 25mg,obat_keras,3,6203.0,0.0,18609.0,tunai,false,2024-06-15,2024-06-15 11:57:00
SAL-0009644,OUT-0207,PRD-018,Captopril 25mg,obat_keras,2,5864.0,0.0,11728.0,tunai,true,2024-11-01,2024-11-01 10:09:00
SAL-0009645,OUT-0004,PRD-017,Bisoprolol 5mg,obat_keras,1,27247.0,0.0,27247.0,debit,true,2024-08-04,2024-08-04 11:36:00
SAL-0009646,OUT-0048,PRD-014,Ranitidine 150mg,obat_keras,3,15518.0,4655.0,41899.0,tunai,true,2024-01-03,2024-01-03 16:55:00
SAL-0009647,OUT-0203,PRD-011,Vitamin D3 1000IU,suplemen,1,67935.0,0.0,67935.0,qris,false,2025-04-01,2025-04-01 19:51:00
SAL-0009648,OUT-0030,PRD-017,Bisoprolol 5mg,obat_keras,1,28161.0,4224.0,23937.0,tunai,true,2025-05-06,2025-05-06 20:37:00
SAL-0009649,OUT-0297,PRD-021,ORS Oralit Sachet,obat_bebas,1,3047.0,457.0,2590.0,tunai,false,2024-04-05,2024-04-05 11:29:00
SAL-0009650,OUT-0102,PRD-018,Captopril 25mg,obat_keras,1,5691.0,0.0,5691.0,tunai,true,2024-10-17,2024-10-17 18:25:00
SAL-0009651,OUT-0199,PRD-021,ORS Oralit Sachet,obat_bebas,1,3023.0,453.0,2570.0,qris,false,2024-09-28,2024-09-28 09:48:00
SAL-0009652,OUT-0045,PRD-014,Ranitidine 150mg,obat_keras,1,13882.0,0.0,13882.0,bpjs,false,2026-01-31,2026-01-31 10:09:00
SAL-0009653,OUT-0061,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,15541.0,4662.0,26420.0,tunai,false,2026-03-27,2026-03-27 15:49:00
SAL-0009654,OUT-0090,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,4,9034.0,1807.0,34329.0,bpjs,false,2024-10-19,2024-10-19 16:36:00
SAL-0009655,OUT-0137,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,16887.0,1689.0,32085.0,tunai,false,2024-05-11,2024-05-11 10:21:00
SAL-0009656,OUT-0027,PRD-019,Glibenclamide 5mg,obat_keras,1,6558.0,656.0,5902.0,qris,true,2025-11-06,2025-11-06 09:13:00
SAL-0009657,OUT-0276,PRD-023,Mefenamic Acid 500mg,obat_keras,4,9146.0,0.0,36584.0,tunai,true,2024-03-21,2024-03-21 15:01:00
SAL-0009658,OUT-0221,PRD-005,Simvastatin 20mg,obat_keras,1,37030.0,0.0,37030.0,qris,true,2024-01-05,2024-01-05 16:37:00
SAL-0009659,OUT-0096,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,10330.0,0.0,10330.0,kredit,false,2026-01-16,2026-01-16 15:47:00
SAL-0009660,OUT-0244,PRD-022,Betadine 30ml,obat_bebas,4,18578.0,7431.0,66881.0,kredit,false,2025-08-09,2025-08-09 20:17:00
SAL-0009661,OUT-0119,PRD-010,Vitamin C 1000mg,suplemen,1,41494.0,0.0,41494.0,kredit,false,2026-02-28,2026-02-28 14:59:00
SAL-0009662,OUT-0296,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,12636.0,1264.0,11372.0,kredit,false,2025-11-08,2025-11-08 13:29:00
SAL-0009663,OUT-0186,PRD-009,Ibuprofen 400mg,obat_bebas,1,7744.0,0.0,7744.0,tunai,false,2026-02-10,2026-02-10 16:38:00
SAL-0009664,OUT-0274,PRD-005,Simvastatin 20mg,obat_keras,1,35463.0,0.0,35463.0,qris,false,2025-01-08,2025-01-08 12:04:00
SAL-0009665,OUT-0057,PRD-001,Paracetamol 500mg,obat_bebas,2,5016.0,0.0,10032.0,tunai,false,2024-01-11,2024-01-11 20:53:00
SAL-0009666,OUT-0099,PRD-006,Metformin 500mg,obat_keras,3,8150.0,0.0,24450.0,tunai,true,2025-02-12,2025-02-12 15:10:00
SAL-0009667,OUT-0216,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,2,23578.0,0.0,47156.0,tunai,false,2025-01-14,2025-01-14 19:38:00
SAL-0009668,OUT-0188,PRD-015,Salbutamol Inhaler,obat_keras,1,90241.0,4512.0,85729.0,debit,false,2026-04-11,2026-04-11 13:42:00
SAL-0009669,OUT-0006,PRD-002,Amoxicillin 500mg,antibiotik,3,23618.0,0.0,70854.0,debit,true,2025-10-29,2025-10-29 10:38:00
SAL-0009670,OUT-0223,PRD-022,Betadine 30ml,obat_bebas,2,17876.0,0.0,35752.0,qris,false,2025-01-22,2025-01-22 09:36:00
SAL-0009671,OUT-0299,PRD-005,Simvastatin 20mg,obat_keras,1,37128.0,0.0,37128.0,tunai,true,2025-03-04,2025-03-04 17:40:00
SAL-0009672,OUT-0179,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,9430.0,0.0,9430.0,kredit,false,2026-01-05,2026-01-05 20:01:00
SAL-0009673,OUT-0061,PRD-022,Betadine 30ml,obat_bebas,3,17124.0,7706.0,43666.0,tunai,false,2024-05-22,2024-05-22 14:15:00
SAL-0009674,OUT-0149,PRD-020,Antasida Doen Tab,obat_bebas,2,4528.0,0.0,9056.0,qris,false,2025-03-12,2025-03-12 14:33:00
SAL-0009675,OUT-0238,PRD-016,Insulin Glargine,obat_keras,20,333250.0,666500.0,5998500.0,qris,true,2024-12-30,2024-12-30 17:51:00
SAL-0009676,OUT-0051,PRD-006,Metformin 500mg,obat_keras,5,7575.0,1894.0,35981.0,tunai,true,2024-07-16,2024-07-16 20:42:00
SAL-0009677,OUT-0236,PRD-002,Amoxicillin 500mg,antibiotik,2,26644.0,0.0,53288.0,tunai,true,2024-08-31,2024-08-31 19:19:00
SAL-0009678,OUT-0153,PRD-009,Ibuprofen 400mg,obat_bebas,5,7769.0,5827.0,33018.0,qris,false,2025-09-23,2025-09-23 12:19:00
SAL-0009679,OUT-0079,PRD-021,ORS Oralit Sachet,obat_bebas,1,2792.0,0.0,2792.0,qris,false,2025-09-22,2025-09-22 17:40:00
SAL-0009680,OUT-0026,PRD-012,Multivitamin Family,suplemen,4,81039.0,0.0,324156.0,tunai,false,2026-03-04,2026-03-04 20:40:00
SAL-0009681,OUT-0052,PRD-011,Vitamin D3 1000IU,suplemen,6,60777.0,0.0,364662.0,tunai,false,2024-09-20,2024-09-20 08:43:00
SAL-0009682,OUT-0179,PRD-009,Ibuprofen 400mg,obat_bebas,1,8016.0,1202.0,6814.0,asuransi_swasta,false,2026-04-02,2026-04-02 14:14:00
SAL-0009683,OUT-0089,PRD-005,Simvastatin 20mg,obat_keras,1,35097.0,0.0,35097.0,asuransi_swasta,true,2026-01-15,2026-01-15 18:39:00
SAL-0009684,OUT-0285,PRD-019,Glibenclamide 5mg,obat_keras,2,6491.0,1298.0,11684.0,tunai,false,2025-05-20,2025-05-20 11:20:00
SAL-0009685,OUT-0299,PRD-002,Amoxicillin 500mg,antibiotik,10,24329.0,0.0,243290.0,tunai,true,2024-09-06,2024-09-06 17:45:00
SAL-0009686,OUT-0094,PRD-015,Salbutamol Inhaler,obat_keras,1,101446.0,0.0,101446.0,qris,true,2025-11-21,2025-11-21 10:06:00
SAL-0009687,OUT-0199,PRD-007,Amlodipine 10mg,obat_keras,1,22389.0,0.0,22389.0,asuransi_swasta,true,2024-01-25,2024-01-25 19:30:00
SAL-0009688,OUT-0169,PRD-025,OBH Combi Batuk Pilek,obat_bebas,5,16510.0,12382.0,70168.0,tunai,false,2026-04-13,2026-04-13 15:39:00
SAL-0009689,OUT-0032,PRD-007,Amlodipine 10mg,obat_keras,1,22621.0,0.0,22621.0,bpjs,true,2025-08-29,2025-08-29 13:49:00
SAL-0009690,OUT-0060,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,15747.0,0.0,15747.0,kredit,false,2024-04-01,2024-04-01 15:01:00
SAL-0009691,OUT-0168,PRD-010,Vitamin C 1000mg,suplemen,4,45639.0,0.0,182556.0,qris,false,2024-07-30,2024-07-30 12:07:00
SAL-0009692,OUT-0035,PRD-006,Metformin 500mg,obat_keras,1,8461.0,0.0,8461.0,bpjs,true,2025-08-03,2025-08-03 19:34:00
SAL-0009693,OUT-0198,PRD-007,Amlodipine 10mg,obat_keras,1,21703.0,0.0,21703.0,qris,false,2025-04-24,2025-04-24 21:37:00
SAL-0009694,OUT-0223,PRD-016,Insulin Glargine,obat_keras,1,376916.0,37692.0,339224.0,qris,true,2024-05-05,2024-05-05 15:51:00
SAL-0009695,OUT-0060,PRD-016,Insulin Glargine,obat_keras,6,348959.0,0.0,2093754.0,qris,true,2025-10-31,2025-10-31 18:31:00
SAL-0009696,OUT-0041,PRD-002,Amoxicillin 500mg,antibiotik,3,26143.0,3921.0,74508.0,qris,true,2024-03-05,2024-03-05 18:44:00
SAL-0009697,OUT-0250,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,2,8386.0,0.0,16772.0,qris,false,2025-11-09,2025-11-09 13:26:00
SAL-0009698,OUT-0268,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,11359.0,1136.0,21582.0,debit,false,2024-01-03,2024-01-03 13:57:00
SAL-0009699,OUT-0176,PRD-004,Loratadine 10mg,obat_bebas_terbatas,2,12788.0,2558.0,23018.0,asuransi_swasta,false,2025-09-02,2025-09-02 09:05:00
SAL-0009700,OUT-0212,PRD-007,Amlodipine 10mg,obat_keras,10,21256.0,0.0,212560.0,tunai,true,2024-11-07,2024-11-07 21:38:00
SAL-0009701,OUT-0242,PRD-022,Betadine 30ml,obat_bebas,3,19279.0,2892.0,54945.0,bpjs,false,2025-04-01,2025-04-01 14:33:00
SAL-0009702,OUT-0251,PRD-020,Antasida Doen Tab,obat_bebas,4,4706.0,0.0,18824.0,asuransi_swasta,false,2025-07-25,2025-07-25 10:32:00
SAL-0009703,OUT-0069,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,11566.0,0.0,11566.0,kredit,false,2025-05-22,2025-05-22 17:55:00
SAL-0009704,OUT-0250,PRD-009,Ibuprofen 400mg,obat_bebas,1,7704.0,385.0,7319.0,asuransi_swasta,false,2026-04-20,2026-04-20 15:02:00
SAL-0009705,OUT-0125,PRD-018,Captopril 25mg,obat_keras,1,5746.0,0.0,5746.0,tunai,true,2024-04-13,2024-04-13 13:31:00
SAL-0009706,OUT-0283,PRD-002,Amoxicillin 500mg,antibiotik,1,23278.0,2328.0,20950.0,debit,true,2025-06-03,2025-06-03 08:32:00
SAL-0009707,OUT-0107,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,15841.0,0.0,15841.0,debit,false,2025-12-23,2025-12-23 17:18:00
SAL-0009708,OUT-0140,PRD-005,Simvastatin 20mg,obat_keras,6,32338.0,0.0,194028.0,tunai,true,2026-04-23,2026-04-23 10:12:00
SAL-0009709,OUT-0150,PRD-021,ORS Oralit Sachet,obat_bebas,1,2927.0,0.0,2927.0,qris,false,2024-08-26,2024-08-26 21:12:00
SAL-0009710,OUT-0156,PRD-009,Ibuprofen 400mg,obat_bebas,2,7483.0,748.0,14218.0,tunai,false,2026-03-26,2026-03-26 09:38:00
SAL-0009711,OUT-0229,PRD-021,ORS Oralit Sachet,obat_bebas,1,3102.0,310.0,2792.0,kredit,false,2025-12-20,2025-12-20 15:14:00
SAL-0009712,OUT-0219,PRD-003,Omeprazole 20mg,obat_keras,6,17488.0,5246.0,99682.0,qris,true,2025-11-19,2025-11-19 08:28:00
SAL-0009713,OUT-0255,PRD-014,Ranitidine 150mg,obat_keras,1,14439.0,0.0,14439.0,tunai,true,2026-01-18,2026-01-18 18:52:00
SAL-0009714,OUT-0130,PRD-009,Ibuprofen 400mg,obat_bebas,1,7532.0,0.0,7532.0,tunai,false,2025-12-03,2025-12-03 13:53:00
SAL-0009715,OUT-0287,PRD-020,Antasida Doen Tab,obat_bebas,1,4517.0,0.0,4517.0,kredit,false,2024-08-25,2024-08-25 10:27:00
SAL-0009716,OUT-0277,PRD-021,ORS Oralit Sachet,obat_bebas,1,2874.0,0.0,2874.0,asuransi_swasta,false,2024-03-01,2024-03-01 09:28:00
SAL-0009717,OUT-0092,PRD-023,Mefenamic Acid 500mg,obat_keras,1,8878.0,0.0,8878.0,debit,true,2025-05-26,2025-05-26 11:56:00
SAL-0009718,OUT-0141,PRD-006,Metformin 500mg,obat_keras,2,8043.0,1609.0,14477.0,qris,true,2025-07-28,2025-07-28 12:20:00
SAL-0009719,OUT-0068,PRD-003,Omeprazole 20mg,obat_keras,3,17789.0,5337.0,48030.0,tunai,true,2026-04-25,2026-04-25 09:20:00
SAL-0009720,OUT-0055,PRD-007,Amlodipine 10mg,obat_keras,6,22053.0,0.0,132318.0,tunai,true,2024-06-06,2024-06-06 11:24:00
SAL-0009721,OUT-0201,PRD-017,Bisoprolol 5mg,obat_keras,4,28215.0,11286.0,101574.0,bpjs,true,2025-09-21,2025-09-21 08:21:00
SAL-0009722,OUT-0087,PRD-002,Amoxicillin 500mg,antibiotik,1,25889.0,1294.0,24595.0,tunai,true,2024-11-20,2024-11-20 21:43:00
SAL-0009723,OUT-0273,PRD-022,Betadine 30ml,obat_bebas,3,18292.0,8231.0,46645.0,qris,false,2025-01-18,2025-01-18 09:22:00
SAL-0009724,OUT-0297,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,4,11135.0,2227.0,42313.0,tunai,false,2025-06-11,2025-06-11 21:58:00
SAL-0009725,OUT-0273,PRD-003,Omeprazole 20mg,obat_keras,3,18082.0,2712.0,51534.0,debit,true,2025-10-12,2025-10-12 08:57:00
SAL-0009726,OUT-0294,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,5,10858.0,0.0,54290.0,qris,false,2025-06-15,2025-06-15 19:00:00
SAL-0009727,OUT-0251,PRD-004,Loratadine 10mg,obat_bebas_terbatas,2,12804.0,0.0,25608.0,asuransi_swasta,false,2024-08-08,2024-08-08 14:20:00
SAL-0009728,OUT-0040,PRD-005,Simvastatin 20mg,obat_keras,1,33234.0,0.0,33234.0,qris,true,2025-02-07,2025-02-07 11:25:00
SAL-0009729,OUT-0182,PRD-021,ORS Oralit Sachet,obat_bebas,4,2974.0,1784.0,10112.0,tunai,false,2025-07-14,2025-07-14 21:22:00
SAL-0009730,OUT-0225,PRD-018,Captopril 25mg,obat_keras,4,5779.0,2312.0,20804.0,tunai,false,2025-06-08,2025-06-08 17:33:00
SAL-0009731,OUT-0188,PRD-007,Amlodipine 10mg,obat_keras,4,22936.0,13762.0,77982.0,tunai,true,2024-09-07,2024-09-07 18:58:00
SAL-0009732,OUT-0151,PRD-006,Metformin 500mg,obat_keras,4,7867.0,0.0,31468.0,qris,true,2024-06-01,2024-06-01 20:51:00
SAL-0009733,OUT-0061,PRD-012,Multivitamin Family,suplemen,1,81440.0,8144.0,73296.0,tunai,false,2024-08-17,2024-08-17 08:34:00
SAL-0009734,OUT-0017,PRD-010,Vitamin C 1000mg,suplemen,1,43707.0,6556.0,37151.0,tunai,false,2024-11-27,2024-11-27 17:02:00
SAL-0009735,OUT-0174,PRD-015,Salbutamol Inhaler,obat_keras,3,93055.0,0.0,279165.0,qris,true,2024-03-30,2024-03-30 11:22:00
SAL-0009736,OUT-0190,PRD-003,Omeprazole 20mg,obat_keras,2,18410.0,0.0,36820.0,asuransi_swasta,true,2026-04-24,2026-04-24 09:30:00
SAL-0009737,OUT-0087,PRD-017,Bisoprolol 5mg,obat_keras,4,27110.0,0.0,108440.0,qris,false,2025-09-16,2025-09-16 10:31:00
SAL-0009738,OUT-0100,PRD-010,Vitamin C 1000mg,suplemen,4,42019.0,16808.0,151268.0,qris,false,2024-07-24,2024-07-24 21:15:00
SAL-0009739,OUT-0141,PRD-007,Amlodipine 10mg,obat_keras,1,20435.0,2044.0,18391.0,debit,true,2026-04-02,2026-04-02 20:25:00
SAL-0009740,OUT-0040,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,8792.0,0.0,8792.0,tunai,false,2024-06-06,2024-06-06 10:58:00
SAL-0009741,OUT-0260,PRD-020,Antasida Doen Tab,obat_bebas,3,4453.0,0.0,13359.0,asuransi_swasta,false,2024-01-29,2024-01-29 08:05:00
SAL-0009742,OUT-0102,PRD-018,Captopril 25mg,obat_keras,1,5564.0,556.0,5008.0,kredit,true,2024-12-16,2024-12-16 15:11:00
SAL-0009743,OUT-0161,PRD-018,Captopril 25mg,obat_keras,2,6046.0,0.0,12092.0,tunai,true,2025-12-13,2025-12-13 17:32:00
SAL-0009744,OUT-0254,PRD-018,Captopril 25mg,obat_keras,1,5756.0,0.0,5756.0,tunai,true,2024-11-27,2024-11-27 20:16:00
SAL-0009745,OUT-0012,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,23343.0,0.0,23343.0,qris,false,2024-08-01,2024-08-01 10:56:00
SAL-0009746,OUT-0007,PRD-002,Amoxicillin 500mg,antibiotik,2,25043.0,0.0,50086.0,kredit,true,2024-03-11,2024-03-11 18:11:00
SAL-0009747,OUT-0295,PRD-011,Vitamin D3 1000IU,suplemen,3,59833.0,17950.0,161549.0,tunai,false,2025-11-13,2025-11-13 14:10:00
SAL-0009748,OUT-0090,PRD-020,Antasida Doen Tab,obat_bebas,1,4526.0,679.0,3847.0,tunai,false,2024-01-13,2024-01-13 13:15:00
SAL-0009749,OUT-0300,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,10683.0,0.0,10683.0,tunai,false,2025-07-26,2025-07-26 12:33:00
SAL-0009750,OUT-0158,PRD-005,Simvastatin 20mg,obat_keras,2,37749.0,0.0,75498.0,qris,true,2024-10-29,2024-10-29 14:45:00
SAL-0009751,OUT-0093,PRD-025,OBH Combi Batuk Pilek,obat_bebas,4,15297.0,0.0,61188.0,tunai,false,2026-01-21,2026-01-21 15:40:00
